2026-01-28T09:32:04.858098166Z I0128 09:32:04.757864       1 base_controller.go:82] Caches are synced for openshift-kube-apiserver-EncryptionPrune 
2026-01-28T09:32:04.858164599Z I0128 09:32:04.858148       1 base_controller.go:119] Starting #1 worker of openshift-kube-apiserver-EncryptionPrune controller ...
2026-01-28T09:32:04.872907889Z I0128 09:32:04.757867       1 base_controller.go:82] Caches are synced for openshift-kube-apiserver-EncryptionMigration 
2026-01-28T09:32:04.875084316Z I0128 09:32:04.875055       1 base_controller.go:119] Starting #1 worker of openshift-kube-apiserver-EncryptionMigration controller ...
2026-01-28T09:32:04.876129118Z I0128 09:32:04.757870       1 base_controller.go:82] Caches are synced for highCPUUsageAlertController 
2026-01-28T09:32:04.876182061Z I0128 09:32:04.876167       1 base_controller.go:119] Starting #1 worker of highCPUUsageAlertController controller ...
2026-01-28T09:32:04.877098906Z I0128 09:32:04.757873       1 base_controller.go:82] Caches are synced for ServiceAccountIssuerController 
2026-01-28T09:32:04.921612639Z I0128 09:32:04.917525       1 base_controller.go:119] Starting #1 worker of ServiceAccountIssuerController controller ...
2026-01-28T09:32:04.921612639Z I0128 09:32:04.835868       1 reflector.go:430] "Caches populated" type="*v1.ConfigMap" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:04.957998979Z I0128 09:32:04.957948       1 reflector.go:430] "Caches populated" type="*v1.ClusterOperator" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:04.958614700Z I0128 09:32:04.958590       1 base_controller.go:82] Caches are synced for StatusSyncer_kube-apiserver 
2026-01-28T09:32:04.958614700Z I0128 09:32:04.958610       1 base_controller.go:119] Starting #1 worker of StatusSyncer_kube-apiserver controller ...
2026-01-28T09:32:05.035491753Z I0128 09:32:05.035419       1 reflector.go:430] "Caches populated" type="*v1.Secret" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
